2176.png,0.8457945585250854
2177.png,0.4622437655925751
2178.png,0.0349922813475132
2179.png,0.9911711812019348
2180.png,0.03970974683761597
2181.png,0.9396035075187683
2182.png,0.0627465695142746
2183.png,0.03652404621243477
2184.png,0.051054127514362335
2185.png,0.07527267187833786
2186.png,0.09390733391046524
2187.png,0.1320926547050476
2188.png,0.7679975628852844
2189.png,0.037535738199949265
2190.png,0.23917672038078308
2191.png,0.058699022978544235
2192.png,0.9261022210121155
2193.png,0.06310796737670898
2194.png,0.9035818576812744
2195.png,0.07906392216682434
2196.png,0.002228149911388755
2197.png,0.997413694858551
2198.png,0.8649314641952515
2199.png,0.998908519744873
2200.png,0.019739598035812378
2201.png,0.26375603675842285
2202.png,0.0037144068628549576
2203.png,0.004455996677279472
2204.png,0.9980316758155823
2205.png,0.06747473776340485
2206.png,0.45860448479652405
2207.png,0.07227586209774017
2208.png,0.9990304708480835
2209.png,0.002780984388664365
2210.png,0.8702457547187805
2211.png,0.32534340023994446
2212.png,0.47008422017097473
2213.png,0.3646349012851715
2214.png,0.9455952644348145
2215.png,0.5196216702461243
2216.png,0.9605021476745605
2217.png,0.02499287761747837
2218.png,0.9994463324546814
2219.png,0.04697000980377197
2220.png,0.9094803333282471
2221.png,0.12849244475364685
2222.png,0.007426227908581495
2223.png,0.8745042085647583
2224.png,0.7081485986709595
2225.png,0.013720848597586155
2226.png,0.9563012719154358
2227.png,0.9760945439338684
2228.png,0.028555331751704216
2229.png,0.627152144908905
2230.png,0.3079652190208435
2231.png,0.012842022813856602
2232.png,0.9984354376792908
2233.png,0.5171913504600525
2234.png,0.20489740371704102
2235.png,0.26392292976379395
2236.png,0.9989751577377319
2237.png,0.9908086657524109
2238.png,0.6453099250793457
2239.png,0.35637012124061584
2240.png,0.13757841289043427
2241.png,0.03757544606924057
2242.png,0.4041520357131958
2243.png,0.7302266955375671
2244.png,0.9991831183433533
2245.png,0.006225188262760639
2246.png,0.6760075688362122
2247.png,0.935265302658081
2248.png,0.030007096007466316
2249.png,0.7884624600410461
2250.png,0.5249001979827881
2251.png,0.7998901009559631
2252.png,0.9992115497589111
2253.png,0.999393105506897
2254.png,0.9821390509605408
2255.png,0.9984192848205566
2256.png,0.25322166085243225
2257.png,0.30308908224105835
2258.png,0.9981275200843811
2259.png,0.998264491558075
2260.png,0.9787357449531555
2261.png,0.9716925024986267
2262.png,0.8661028742790222
2263.png,0.999419093132019
2264.png,0.0012475348776206374
2265.png,0.78773033618927
2266.png,0.013136815279722214
2267.png,0.9583773612976074
2268.png,0.0021073217503726482
2269.png,0.8884767889976501
2270.png,0.9935007691383362
2271.png,0.9030964970588684
2272.png,0.8519278168678284
2273.png,0.152244433760643
2274.png,0.9146922826766968
2275.png,0.8332897424697876
2276.png,0.9986523985862732
2277.png,0.9980280995368958
2278.png,0.07809058576822281
2279.png,0.1628827452659607
2280.png,0.23826691508293152
2281.png,0.035018958151340485
2282.png,0.97060227394104
2283.png,0.9885182976722717
2284.png,0.6779847741127014
2285.png,0.9562104940414429
2286.png,0.9680401682853699
2287.png,0.17858736217021942
2288.png,0.7871697545051575
2289.png,0.3005903959274292
2290.png,0.1624980866909027
2291.png,0.1069391667842865
2292.png,0.016613561660051346
2293.png,0.020935015752911568
2294.png,0.5982692241668701
2295.png,0.1510242074728012
2296.png,0.4506571888923645
2297.png,0.005093676503747702
2298.png,0.07684525102376938
2299.png,0.9995829463005066
2300.png,0.8579251766204834
2301.png,0.47377651929855347
2302.png,0.04019417613744736
2303.png,0.08772963285446167
2304.png,0.0008939169929362833
2305.png,0.5228348970413208
2306.png,0.053267702460289
2307.png,0.11795861274003983
2308.png,0.9753150939941406
2309.png,0.5006382465362549
2310.png,0.05431850627064705
2311.png,0.9986246824264526
2312.png,0.09044196456670761
2313.png,0.9991307854652405
2314.png,0.9254708290100098
2315.png,0.09052649140357971
2316.png,0.008758199401199818
2317.png,0.14853163063526154
2318.png,0.17894358932971954
2319.png,0.03853202983736992
2320.png,0.07620466500520706
2321.png,0.07025402784347534
2322.png,0.023120559751987457
2323.png,0.9996664524078369
2324.png,0.8253130912780762
2325.png,0.8850467205047607
2326.png,0.9980460405349731
2327.png,0.5570048689842224
2328.png,0.2091052532196045
2329.png,0.42659440636634827
2330.png,0.06202366575598717
2331.png,0.9996238946914673
2332.png,0.7005817890167236
2333.png,0.8512998223304749
2334.png,0.04607809707522392
2335.png,0.7974798083305359
2336.png,0.015496903099119663
2337.png,0.007868713699281216
2338.png,0.03345097228884697
2339.png,0.220004141330719
2340.png,0.02966829389333725
2341.png,0.9421395659446716
2342.png,0.7686216831207275
2343.png,0.9896837472915649
2344.png,0.4135288596153259
